Z,X,C,O,G
p,96,37.21375193686419,68,56.44682623727204
z,64,34.20693846340359,30,48.200333050282886
g,85,46.61943163464212,60,87.66390940002185
y,62,45.61129142360235,36,88.69779887117059
o,13,54.12825422078673,47,23.4034436955054
c,89,25.835405653712208,82,26.24569167462689
p,38,99.71804234082352,85,42.66051285847726
g,75,93.17303748547309,52,56.6625205403689
d,80,34.02406110788036,7,30.4685873777644
m,22,2.384068396911465,51,46.01003398130049
o,37,38.56884494631879,28,22.573207913120598
y,78,78.16008354901906,63,17.529629710832097
o,60,53.83056277860471,53,3.3835130265194358
u,49,36.18083090288342,74,34.93627239158559
w,87,95.31056534266992,45,75.442032727555
d,93,34.62107751954836,59,3.2083578136514967
k,92,67.36064424991793,62,58.31182231413611
w,98,16.894505592573637,57,46.53937044250854
h,2,22.754149921714493,56,41.75161897104063
e,71,32.14597026881878,66,12.57137238486522
a,65,98.893030192322,34,31.20719020480961
g,79,93.53328877406722,75,28.78471311609906
f,40,62.57937093208943,20,95.00121277354917
a,19,85.97875849692132,78,72.51556558386038
p,67,44.05532492832508,8,17.391467651804493
m,57,53.888930963611934,34,18.960341320142902
v,76,50.01617286399892,71,87.49249326047828
y,100,12.783841604875523,31,50.03009198075839
i,27,80.40936336497279,89,14.664874407913487
u,0,55.26924746013798,25,90.9834983712995
x,11,14.467239581462266,29,42.237450779604615
e,95,3.619664174499393,99,49.43655530266026
w,30,55.71349604582166,20,65.33182319653177
o,78,4.610879291096159,51,45.58459994180202
a,86,49.29313378442317,62,38.52220186209626
b,35,21.636122433904614,70,54.895542803777474
i,97,44.403978061162455,19,73.83078302959008
i,83,21.251614909015114,22,3.911763343071928
n,47,95.3578166694146,30,5.721752833126503
z,27,46.34956216994915,55,77.69780875657275
q,92,98.27140818873362,39,26.898556784473804
z,36,65.13122005493118,8,25.00183576337681
q,69,85.02993921384169,25,26.472834546839373
e,47,96.62241718454642,1,80.06595019043911
r,6,50.987276204700585,80,13.739217305380503
z,85,35.68045609654804,13,15.771527494636327
q,11,38.43369020977471,99,21.217554974877583
j,91,46.82582271850273,89,81.60984225076056
a,3,26.193212863797655,37,45.601084265609025
x,3,84.4199341230535,59,60.80198269226265
q,97,62.36842441469208,65,92.51010697101525
g,92,36.877055734402866,38,68.3593541842315
q,18,24.03445167293049,64,17.032029642151393
c,92,66.95271870818029,97,41.514993463012885
s,58,22.853475152920545,91,16.382141089098333
k,81,73.57206320958515,26,22.867233067417956
o,74,61.13144713898902,66,76.98612216816689
a,94,60.08961288868873,96,61.872937360568834
v,46,14.75757768175322,48,94.88979566485567
d,98,73.50035476794439,47,32.663823117529546
j,47,10.446199061493333,12,99.2559615278397
g,87,69.76618783094727,30,79.5920201545381
e,70,79.82090868505625,87,2.66762004952229
b,47,77.63827901474437,22,95.26576724228879
f,5,39.55676667760919,51,80.90554725187874
i,66,51.17849245528087,13,7.004589841076426
e,66,52.41800472867597,52,65.88842728583833
p,98,91.68432497202565,59,7.466111025430777
z,27,57.496336854155594,37,90.99187606557055
n,15,21.797978097442183,93,36.327238973293774
g,10,85.89898084064961,42,39.25296725927739
p,62,64.71433933618246,38,65.79063982963108
n,25,77.2568832544618,76,6.650967489015236
q,7,29.82206552802221,9,41.890822242495105
w,36,1.1586094882902187,36,8.312365187964287
y,59,64.00025600638426,81,30.042649504192585
y,76,52.90386348587259,13,13.710506432598212
z,100,62.85323587372049,72,30.939167112859025
i,85,41.842685422107664,68,81.64654461429917
t,16,46.35767281654164,7,54.30916218891239
a,50,7.163611912198786,33,29.126436508614763
o,4,25.273658007322187,10,47.20861557265389
x,56,7.502469871830986,72,30.809615317436613
m,41,72.14019147204785,9,91.2012746791472
x,66,58.08983563674279,71,99.5484608239527
h,82,32.186146735333644,66,21.90539976254595
u,92,4.544486255292712,3,17.165655673559844
c,15,75.2574193316217,65,43.693966374328156
l,27,49.78461038505326,88,93.68977039625632
c,52,80.78781763753229,50,45.837124536621175
k,57,10.523763285654175,90,90.61940338200466
w,90,26.302881717694625,96,49.67180362638624
r,26,29.55839544778467,10,22.383208384716056
o,55,65.73999661955277,33,17.504124480558435
z,18,59.364984012798836,22,65.4438161410821
h,70,62.30954307846617,94,77.65530158365304
c,23,53.89895036994198,73,82.21588988680949
t,42,93.28711945783536,4,65.2130343718364
r,8,4.597061871574648,79,18.631585638736393
h,24,21.203523553426905,97,78.59744967143848
u,12,41.331454424737615,83,62.967861611547626
b,79,80.64778874738025,20,3.462363525012224
p,64,71.27012209266775,87,14.470974039707308
x,50,69.37207728325443,97,4.165457949064766
s,24,88.94036190075973,37,63.735879229109486
i,72,10.793820984755321,40,1.2382841034838776
c,65,25.68107117600613,94,13.138584703955992
f,65,47.32530418921888,73,46.6225224369592
q,66,23.034418761079333,67,48.36835496541229
b,4,33.39980608734259,3,49.25376624413577
b,72,70.35169385758485,88,7.541778803029486
m,29,61.26721798685476,10,96.70145353315226
q,94,12.453703247389125,81,17.105003629340164
h,46,34.048741182281674,13,48.90499960653712
a,15,32.635056076528016,86,8.936311072474846
f,95,82.21599448761047,95,93.29765718575503
j,60,74.07747302313417,19,78.87902899677401
i,93,1.5656474766459372,83,73.16919523502844
f,96,12.508076440969894,37,2.8047802083937423
f,35,40.94876046478993,84,47.01755361266997
l,95,88.95883926701849,61,95.33001290947422
w,43,46.50367674662422,26,82.13328397874396
a,95,98.56159394130238,71,49.900058119679834
g,98,38.07217040572777,23,95.17249307673691
v,25,92.43870322024218,40,87.57418280021687
s,28,15.51079194498608,12,0.8904328207164691
j,51,69.12388878650097,61,48.70449590846818
y,76,7.598001461455938,5,13.609336633604062
i,9,48.890238316265375,21,33.952282541097865
l,71,76.65067285587581,31,59.20701742488404
w,33,25.25822248969096,23,47.40239702874449
w,25,99.39049949239094,40,38.325159860364685
n,49,11.379225942608251,78,48.64949667507018
v,52,72.99171915472407,58,89.36764882848294
x,35,62.5921156753859,80,15.587084867241485
d,100,69.3141844665994,84,98.03885527171998
l,90,64.45211691510579,20,81.20718943425165
g,60,61.92352451937079,4,41.737746960654576
s,61,83.66010511713151,31,95.74551278338105
f,85,68.33615793300231,34,68.00259343149726
u,30,81.7999520433788,56,94.44212738503693
h,84,75.4973649851604,20,4.0229710154394915
t,63,83.65763365944036,76,96.49395980752847
d,92,15.00751057864197,20,86.29477314489056
w,55,13.978141477539484,49,8.29952673096328
f,77,6.273043141243706,21,76.69013956077706
d,33,60.5435917918877,35,55.532026274795186
a,99,58.8809594324165,95,82.28049690494612
g,89,47.403568020718886,48,91.85072542949139
e,62,24.671042817181565,82,86.96976141654973
p,67,90.779217974194,47,64.4468279766029
t,60,69.80143205893438,44,67.88786640788864
a,36,49.570928249541446,100,4.4296850566844075
u,39,98.7007645394232,61,42.35085841957743
y,52,6.049865325403858,59,54.179210826119885
j,66,32.43396314105662,42,33.011258689040744
q,78,31.042269194663742,64,26.72557661490925
f,53,78.72840416380558,75,20.248620899936085
d,47,62.638719783879026,89,19.306776478094577
s,66,87.42960621955741,64,3.8074568844343015
k,73,10.20838239936448,61,19.348308310459505
y,88,68.04011247134835,35,28.897033506013635
f,43,35.80346716307162,100,35.90357366206127
r,91,64.12174149769024,52,31.231516650234138
s,3,43.421831193413006,13,68.22445010892321
i,42,66.18149266742493,77,68.95281522715537
i,56,9.422111323393112,46,11.313725042842792
a,71,56.44500837013173,71,79.36440324566912
m,100,6.4897620083416925,19,89.71153955228512
y,18,46.908700260436184,37,63.7838596688278
l,34,68.23235578108023,3,2.5970116312244107
u,58,87.39923490399796,79,69.76139441904647
d,70,1.2320038819178314,36,30.635825444663965
k,1,24.342283258595042,66,19.572880746794276
f,78,77.70507096362518,64,91.50861364719431
f,70,9.826658211549333,9,8.576268086021233
i,65,23.628717202638995,80,91.20270479310388
w,60,36.28123598985705,58,33.60278570700994
m,22,49.82991995445369,87,5.983691778485756
t,39,24.191405700819125,52,39.924950240363344
i,79,9.861681706168746,26,72.75319176199197
l,58,55.45545254592425,33,7.447930089364274
m,7,63.274698239023266,26,0.13552396008748024
w,58,23.11307093019558,0,51.32222335366991
f,48,56.465967921234615,27,96.17650796975174
g,10,45.862596803351096,99,58.704097872223585
f,59,64.4855664336189,55,33.4852782218336
o,69,76.45709397131306,36,53.55029727077433
l,23,44.08012348350611,1,53.33945193109081
i,0,97.25299643017456,82,48.56871732043218
t,9,17.814646320178994,26,45.21689908206724
y,22,56.56315907840598,68,44.26942140673684
x,96,28.885706328867034,0,80.26737781538934
n,64,9.294977988212139,90,12.949315073061562
a,76,76.60677485042369,79,39.55544646043503
t,87,19.150324959695773,12,0.3014319877172156
j,15,0.03879297168025708,99,71.04444990779572
r,29,88.66203886030088,64,47.72751415758586
y,17,10.95422314449397,74,93.21549289705405
v,90,78.78204309667677,2,67.62500680273517
d,71,61.695041162302154,6,90.7328357653922
a,91,93.37987843918143,46,6.612926128341668
j,17,64.87521594164669,46,21.33799617266352
i,11,83.00528911082452,95,55.09183461887813
h,31,67.40663598246766,68,78.02191338026006
e,20,62.45522781462138,75,69.21882039841435
n,24,31.371238170702355,75,64.01611423036158
j,51,78.66689412537073,37,0.4446111509296191
g,98,17.347847451891308,94,53.07328002831147
n,1,4.0843904076998445,12,82.03545768822123
x,87,53.541344534733305,47,56.5470287624854
s,69,95.05636905204776,68,52.78629088086675
z,63,26.709699904588348,36,65.36101287523964
d,73,45.507413771563265,58,24.373130877619975
f,34,18.679986308947306,94,87.96401690865923
w,93,75.34078278433705,42,93.60497801365575
w,34,29.745287927252274,98,14.972657526072375
x,97,49.79619186901728,70,74.29247258642894
b,11,41.383888725498785,42,1.4897151194405711
r,45,95.229801564594,29,82.14547454081281
n,52,83.18856798748317,15,96.90664724848006
k,19,75.72232550961493,13,52.32505375046688
j,23,81.4615617096674,94,30.735271568005473
j,24,83.84768346991042,86,3.551059711527793
g,6,56.625817802790955,88,31.817340405466698
r,36,93.36257614638691,9,97.60575549465663
l,7,39.51114273259905,91,47.89041515529551
x,10,58.997410463307666,71,95.47919985638617
j,29,9.973177996399896,4,64.57165292578729
o,81,43.40646245032605,0,81.85030668323748
m,49,24.734581633255438,77,32.48378857481288
s,78,48.996596101483505,89,58.28581592271726
y,12,20.731826798042242,46,51.0105550295453
t,85,38.00782763914167,90,37.710845256798244
q,79,33.501899224232666,83,84.25873721311739
z,40,68.33809305325936,3,56.669639139035986
b,20,66.87541296140868,89,71.96595653573347
p,49,92.25349494281012,5,90.93486213859559
e,67,31.43665704685119,64,14.358181443195306
p,11,61.88881334124441,40,22.501541754938902
w,2,33.40316585641696,16,28.965289315832266
i,31,8.221205532960186,28,69.3414470891157
j,99,97.58556066817587,6,85.20443268743473
y,14,85.9967431432649,38,81.50338118879459
o,25,55.79700714157543,46,67.69892220758685
n,80,4.2310327446898,24,6.10715714861727
q,48,51.54823711607902,13,83.68042733182658
s,95,87.10893431699726,59,40.12529022122744
d,88,44.09150440889693,1,3.146623591357378
j,83,31.826413772915863,10,2.2257451425889974
q,14,26.866506757313,20,73.00438993069555
q,82,74.87909692762018,6,74.49813642137336
r,85,54.57632663526375,15,89.9118312226427
w,60,72.126176026381,59,9.290871808041768
l,0,94.03241544608292,12,13.85648240121472
d,72,30.10818407782063,44,17.78953430086969
g,36,13.865198092107779,6,12.776831312064207
s,97,6.225677020666465,24,67.34680595713644
h,53,11.91385353805362,16,95.22915407353261
j,40,49.915928710980964,8,72.97051127194734
q,20,99.72414162347522,92,82.77001684008283
n,66,34.574467699456456,44,69.34969933181786
f,44,51.386657978287474,31,84.00815478585307
c,0,7.265515548039914,39,41.04755755270848
c,84,44.66208632848245,92,96.53878258551256
i,4,44.17658995365841,25,58.98631431061592
z,10,26.707956818198475,32,50.841330409267705
n,52,10.438404116378619,4,42.781285009791304
x,48,92.5520119958038,63,43.653768961258606
x,90,78.38806869480396,1,49.00152457624418
o,35,64.1162595018627,92,19.379907025984345
k,73,25.048943761110632,16,53.192319146170775
c,53,27.727349238280297,23,71.14532214031283
p,8,54.63954955402346,61,68.40002444901813
c,44,54.712371357808145,96,33.57477261076528
c,71,94.37091629766518,21,35.93707356183261
v,36,8.243812709579023,83,17.06418321459825
m,76,63.8596899325548,8,41.819937291800834
r,78,62.19907566011034,4,25.478590791405807
q,100,24.557935454657986,73,36.83271612495657
q,36,75.95448657340617,68,69.74976000266513
g,57,56.50913457899007,72,91.15150466017656
a,81,34.668825691591906,45,61.80992656921486
l,99,99.5553738996064,71,99.22696440929762
g,33,8.980051202611495,12,31.30195713165974
k,32,56.72279198107739,21,51.51317465374247
q,40,26.705576708434965,84,27.31421203368377
m,100,80.76841648561852,2,46.2946773040989
p,14,11.062161831307426,88,57.13785877229406
h,3,33.77504426325857,91,59.03462967905612
d,0,77.3961902835316,63,62.129490785732614
i,28,56.259902082179856,53,64.8870017186322
b,23,12.478294998418427,76,27.234699220416193
u,3,8.357322911521138,33,18.72084707288967
e,7,74.84705639797366,38,65.06470024742485
p,11,37.41655889206421,91,71.48681504241905
a,33,89.21263449222236,14,5.453381373609489
j,47,23.106235291545584,63,22.31222299212621
g,92,4.666490459471029,24,69.53838849007167
e,58,23.07695524641091,27,60.067745950461294
n,65,86.93323521936111,61,16.268738103487312
f,41,30.09301660755125,78,56.06004666459078
v,43,65.96441322076568,92,52.57659148803242
r,41,0.40844442790561875,75,22.863893677797208
c,64,22.570999414152194,61,16.50114945279023
c,17,78.68098719805037,25,15.908879619919336
g,75,71.34694727001497,99,40.392670725929214
i,37,31.989003585619557,9,23.892208460195697
m,41,76.50459064725933,47,98.55141772677521
k,66,68.14651841437771,23,62.16979439583551
d,53,75.15922905414092,68,1.219257895825665
j,27,80.08407590610064,89,58.46018024462061
c,54,34.88940468606786,3,54.53979147656261
v,78,15.622536254047926,35,31.104534629555637
d,8,19.67729935910412,54,75.17625609340509
f,45,83.92219164596348,84,83.23330518301489
r,42,55.06136234902967,62,65.63539353072953
a,65,67.08360428413846,92,4.998027565172913
o,98,73.53643198327686,40,66.22969769668873
d,5,20.243683739909123,52,57.20422062223336
e,34,6.7976188338294,60,94.3258571032624
z,58,88.5645780468044,7,57.940765655967375
q,88,75.46981120043364,50,18.286728681314436
n,6,90.26779408176931,0,0.11802430548659704
l,19,13.873094681857278,88,60.11617892781993
d,63,97.81152483360684,18,24.753836050937316
p,56,15.553581873934185,3,21.503890935967963
e,47,80.19108882892392,12,53.2799154087925
a,70,0.6249110211310471,36,49.95986494719311
h,67,88.41324417095977,65,58.6940705532804
v,47,12.631667156845305,34,98.66724608105095
t,10,90.41651835599008,45,94.71046943875253
i,68,13.60228724906365,72,18.060397811836925
w,84,78.78892999224144,72,62.76359189967419
t,1,10.376534450460518,40,98.57632014706564
v,19,95.09633541917029,5,71.66964564976283
b,48,80.28413887036827,29,70.99001988613777
a,12,76.71189859141111,82,38.174080647592014
s,52,63.92058515953429,34,31.92042964606615
w,33,21.791222684757862,59,71.01265072489267
t,43,86.40351504789857,11,43.245146851406915
o,22,68.82984072212884,82,15.665621538135854
m,34,51.394783892992436,36,5.892041679225224
n,70,24.065819713749935,44,95.01837014014971
j,15,87.8946451249119,19,4.1637182751949275
l,72,20.589194210344708,87,23.860762718795815
e,91,37.51981664251124,67,22.202240280598183
p,72,81.38003052906336,44,34.74962257616796
l,37,93.23901827752624,8,38.83376337214073
u,87,99.55211044062808,43,79.10540540654127
b,39,63.67750222845145,51,83.64336979403372
e,73,57.7052182276757,0,84.04924350371726
s,89,1.5487327043873234,98,59.66287422565494
z,16,28.429086356357214,54,18.03502359446407
o,34,33.78586837214627,34,88.39894178751257
d,44,69.31595443399729,93,59.673636719795084
h,48,16.018830874530423,61,8.5281963591593
o,51,55.45671832059568,91,19.203164175191823
y,35,20.28091118976366,17,49.72589330606845
j,91,99.51353605463396,62,36.98140147639341
y,5,40.72472253005799,92,31.785082896592844
i,91,17.950930799567676,30,91.51375556849499
o,58,27.895828432790438,2,94.78652980651465
f,81,77.31470030622616,22,87.03144604515674
m,41,29.47062550068843,10,72.497341070105
h,44,98.72485734197205,74,72.73223991629706
z,61,6.405736501988601,65,54.76082082826906
k,55,74.49762914529366,88,23.385083617477065
u,88,34.85454563967346,23,93.59536056725743
s,15,50.1504261205679,44,78.77179195032147
q,10,90.1673803300973,33,78.25194393767092
d,25,16.1660491981262,60,46.4948834509233
o,6,60.66810952213471,90,22.43889709119423
g,75,24.65312723399614,12,16.341425409902143
h,56,98.2193628560778,72,65.72903274599257
e,34,4.564822248478528,92,26.040297941095282
h,81,26.59526074591254,99,51.36364293831718
f,77,50.21255124847751,73,69.32631617433084
s,82,89.8390440738511,1,56.80534563034928
m,30,54.27397089288228,48,48.36593678989228
x,78,35.68637857978128,76,60.781983500177795
k,95,41.669730211548504,91,32.43380408183334
j,51,39.992344661414116,19,20.593171385853303
a,85,8.325380009784745,34,26.518762806015417
