Y,L,P,G,Q
j,23,31.45959926455989,51,61.60411176389283
t,28,94.51020914156514,95,96.46835536114273
x,12,49.929407071985324,32,15.054627538103404
d,16,17.372375136159015,0,17.547635254770366
n,71,47.33636609068039,98,18.609810421805072
i,88,37.108555961252286,79,11.898502119103128
g,87,30.225821881594182,85,16.917606652602334
p,0,39.917302561991896,87,31.2752491893609
n,48,53.97358947091211,17,68.64476769479629
c,53,11.095541085391103,11,88.16452279213821
d,74,38.3182068631861,65,97.011973099573
r,43,15.180751663536817,14,46.672146066426635
f,16,31.70969091775735,2,94.3573148106705
q,81,7.764364514994638,56,44.49889877644259
n,71,29.33711477446803,23,3.2007192097740056
i,96,58.94126591021356,40,78.77323324186327
v,7,18.463638426390915,14,83.30621432333734
e,97,47.719113098644925,31,69.47824124887225
e,32,87.97609386214592,16,66.92826345757535
e,47,30.28764627369536,82,34.23362636059588
b,43,14.591115911869078,70,86.83148097204449
m,60,30.035894664969376,26,5.23782495862084
i,24,67.1390045346873,6,39.32872572040365
h,4,13.488749359727404,81,1.633800902880933
i,71,93.84342129561905,1,77.03394870507124
p,3,69.70316161857207,4,60.47351007341541
e,75,61.75148531027184,93,26.02891769399802
y,1,1.521712839098266,4,73.51753016471481
c,79,8.398072681169877,11,27.222393372648945
x,38,50.5676551630787,18,20.04798847784084
y,75,52.0723593583553,78,3.2673612655975126
j,19,30.673895136192442,96,0.49255594749222364
u,62,39.49335075608581,71,30.5325259237893
o,12,51.7834369087377,85,18.429046163298114
m,60,46.847868692446795,93,65.09100590336743
u,91,82.49364696317178,3,12.382922857335455
e,51,84.79723736805387,94,46.95843370453664
c,78,29.552039925372686,92,39.182674818918315
f,92,27.45164659990146,34,18.90077363578967
l,74,76.78530907918156,24,4.737786276824451
a,45,1.0482754766325209,12,21.405217738690386
i,42,47.90720838540198,88,50.75359733610848
l,4,66.59118738927465,85,58.41536411196952
b,36,14.818806244631144,42,30.910671930396493
b,8,36.55976469757728,80,69.37771085998604
z,91,94.06844849117047,55,24.02454582941328
z,65,39.84477287329502,9,33.0957255852635
f,8,60.79035304939326,67,7.023476339717982
y,13,93.33237088676204,62,42.47983117638287
i,52,37.1760925988351,71,89.31891180269766
i,34,62.72445873232473,9,4.589842571379732
j,68,70.72765320652617,28,96.67606330325
x,73,83.55534624388416,83,39.17343425283485
o,50,65.06621237390743,86,28.583223788846457
o,36,38.854825336042765,15,9.111929934652673
y,84,90.88676957384021,55,28.721525401522786
w,29,27.059758113695576,81,47.43548781092438
y,24,69.92715259090431,33,69.33950326309775
c,57,49.178503824216634,45,49.976719109291565
e,49,36.860805272506894,73,22.109502392094782
n,79,44.76073776244147,92,71.09742664798439
f,41,88.38187277608436,74,85.6046339296309
q,60,11.009689727079131,30,88.52304233508748
o,82,35.427184973735784,23,37.474714475751995
n,86,83.17415878028612,17,62.40117483135374
o,68,91.87563723575275,36,96.08131533110908
j,11,56.06767807328704,38,99.60309166689352
p,29,34.30106155862116,57,30.308878168550823
n,30,24.97326629862312,10,96.40187003349283
y,56,16.54749142415657,87,75.22570850479224
z,54,59.5860905026457,24,27.941971366577935
p,63,66.2328095495415,62,53.11248791708838
q,29,27.849609910750207,41,4.305599793495785
w,12,18.570725772434017,4,32.51536492979208
g,0,78.947095872304,82,39.980805720814494
z,61,34.520075975493334,13,86.87873969569479
m,35,24.815396951088577,20,49.36589534948699
x,86,52.00353601373515,58,2.525730428424622
e,61,78.99743099329216,51,69.31982286030588
k,29,31.443531556716554,60,77.23627280024243
i,49,30.797402043680087,73,54.39132783342521
e,53,18.290188069642866,2,4.776212227335885
f,10,63.540632588141264,49,42.24137614031456
h,33,59.97208143990045,98,25.937099029055354
r,0,59.17075173072013,38,45.48358489138062
l,46,40.844728694381985,92,24.539065745973907
j,7,28.797139034476228,63,45.338351133602885
q,42,87.9367833546333,40,69.24311135909967
j,56,20.6947873340394,78,60.170988059676546
s,19,66.78268782253069,12,17.941337378915144
y,17,9.23476242697655,68,96.1879498477827
q,69,62.406812665941736,94,51.42019369687332
w,65,47.377177212460644,100,36.078737976068645
t,71,10.094231904103946,1,28.772314379622767
h,62,14.415179068929618,71,56.105987194793
d,57,59.210615022218725,17,13.36805415087834
r,38,55.294903151871324,65,93.10159657178471
x,31,94.66288593075662,44,96.48511192716059
i,91,47.32365173512368,70,57.938499693293366
s,79,87.81898756761615,11,16.126987637503888
y,5,76.93332955670205,94,89.97844744907265
s,88,81.5086705665172,73,43.38996075916957
e,20,19.014362275248644,8,83.12032159809142
f,3,85.4356673336161,56,61.442326013249996
v,93,98.09906301469285,42,71.96678519386424
o,27,64.28634867836138,92,76.01123780448145
f,0,78.06367374349954,88,64.39867682099863
r,3,15.657919615026717,98,53.06009638019026
o,33,28.830001273848616,87,49.81622512165086
d,64,3.57304894290017,68,58.95045097452262
d,33,44.5628033614206,13,11.456257256414194
p,31,92.58449431560776,9,1.5720245134141275
k,22,18.355590718732728,77,76.17523052103388
l,57,69.09750532872242,46,98.68016249465545
l,86,24.29675855723129,89,11.053171064856848
e,48,23.961441310526265,84,94.9968792462581
p,3,12.644070862759783,15,11.571781702262152
j,27,50.01623109009166,84,15.333886145102172
g,50,58.98518332433183,70,10.2774805333522
q,43,20.533465748985225,67,0.7923817168511649
f,76,80.39977300720483,47,43.91229852545286
n,68,95.80330081727723,71,74.21671101762962
q,10,67.10443111821496,26,94.79484124362695
p,80,48.38741294214158,63,91.35673661644714
o,15,82.75525325213907,0,79.00034595099666
r,68,42.77115759015642,42,76.94381437211932
r,22,31.410849543937047,26,96.8982872950319
g,96,6.692720583695322,34,37.47076628677818
c,9,59.48164867752412,74,47.72926354899241
n,56,91.58229008925628,28,71.26521903889518
h,13,58.624563222762816,1,71.09713718442478
r,100,18.569177366356705,66,1.1803538687014448
p,80,7.038778129822354,0,90.21160502954328
q,90,25.801927012177483,32,66.36292209516576
s,63,74.29732773503346,25,59.707692450680284
m,26,41.34169600119115,12,18.54142358781593
q,0,93.32910956314895,6,37.12165139006033
r,50,4.842024535816081,99,40.78431414552068
l,12,84.27927910094792,89,41.452594318791704
j,17,72.32768036717935,85,96.8581027762437
z,68,45.67959675710449,41,42.44690428778514
n,80,12.696310149580148,92,97.93605400449641
i,4,9.808809118580818,13,34.085723757166605
s,95,47.23150348644477,7,74.51920948549655
n,2,59.484938006731625,47,83.53703741240544
p,39,77.97360779395291,25,35.91410305128701
b,61,93.67452104832982,85,82.15356127951776
s,70,92.42748591173263,97,80.79716171291047
x,46,50.3192025327076,90,91.51156266573433
b,98,35.659769438416845,91,55.9981830367798
v,49,4.201797857226142,95,86.36888562441406
i,73,18.834235251372522,28,39.36539001514622
b,64,4.938674020130751,8,8.797860437142779
h,18,20.700066668709294,46,39.248321130305165
a,21,75.67874898908616,66,67.48172184024676
e,15,15.782818592228843,45,16.053154902446742
z,42,59.134326974978876,90,32.23018311012701
b,8,24.291697579514615,43,31.16947781994669
k,78,11.614373529767718,11,42.51219658997564
e,78,86.63052403169101,92,28.96145546632819
f,12,20.125437319012875,70,23.029713225140558
u,55,3.886366692752974,51,25.088571131410486
x,18,17.968097991397038,56,97.19930030613189
n,84,84.49774026322268,55,77.89546851985476
c,60,8.870677923890247,32,15.228236514950478
c,20,9.109095069038364,91,7.718177316985509
j,54,5.577918667791493,21,71.7068457449328
q,3,52.072664549832794,31,49.9902733715526
w,56,26.35446225316732,24,44.52527257875541
f,53,14.327332643558954,37,31.116032674591978
z,90,97.16687033047869,38,94.49611203076122
a,23,98.99222636345519,35,49.70687941821601
j,73,70.40280428388465,56,25.087004517369948
h,69,5.397426639267955,38,45.07974749153375
z,56,67.92139207246274,60,43.629010526009125
l,24,43.801728157370476,70,69.40821934503056
e,70,91.85136991995272,65,55.60108273107319
z,51,26.62956043004028,17,63.747545596608916
r,10,62.71089258502944,95,19.982931029384222
r,81,41.725156286207024,75,91.79188165589085
a,79,71.33958464241555,22,51.17893466068271
b,28,99.81417543943878,45,5.741333603215337
a,0,91.34553528916489,90,97.84681830343867
l,26,82.8993237147859,13,43.62831930828817
k,59,66.0687491527479,53,74.85509530289988
x,78,70.82730220624673,74,94.0692921873692
f,13,79.96332305981612,39,92.17372747172865
q,83,37.35307017411671,26,32.706222123484885
m,22,27.074912602602208,91,87.28593384263793
p,84,34.99496916421146,51,58.63784838907501
n,99,62.49312460483789,59,33.318834174814235
q,62,77.74747756478578,60,64.89166424682455
s,8,67.86656126706893,61,49.288329502083336
k,59,58.88544281448552,71,35.7042177464433
h,92,40.62671917744996,82,89.36642302976371
x,54,24.398765880157214,50,24.711411358148215
j,56,13.262254555255437,23,67.45229877047649
e,34,1.4636873255580052,18,5.934187766946408
m,35,11.788302980870169,79,42.65748183968089
p,36,39.32235891584157,47,99.35368624834317
b,18,94.51255949838917,42,40.638397950050006
w,9,56.16619145111581,25,57.12994631600412
q,0,18.909714582767755,95,48.00179934207418
s,47,5.677016760401477,61,28.66443539850694
j,67,4.8133317015939925,0,22.22063715050885
a,55,3.4572795651713673,44,9.030244672858956
b,42,89.86189139701727,67,8.055639503665413
d,76,90.50837701165952,8,46.98768230552292
n,70,67.16018183544638,47,40.2735331165482
f,96,64.76669785687237,30,45.426350161166894
x,38,82.58505381723582,77,1.5165040106912775
u,2,19.97004302013994,90,64.23875994306131
e,77,52.82180301880568,27,9.177366808421084
d,29,66.9061975771043,54,82.16649551605977
o,48,12.498821808728334,58,58.41326004918209
b,54,72.79005719983344,11,57.04864738530513
w,28,48.861074099120714,54,41.71657382818778
a,41,37.36546686510428,62,79.72678835346866
q,21,77.32005772002533,6,34.20190494747182
i,99,82.59311129551193,91,69.50692869575371
j,49,64.69522475873944,75,33.53206793759149
h,75,14.712688564746045,20,78.49380900503905
b,74,30.856644400568367,96,61.93794901040882
t,68,1.3590427358320056,41,20.25897334344392
s,28,77.53094453002244,79,63.77570353296203
c,85,64.44069789258127,79,3.658412428588942
f,41,46.399749230946504,63,60.54358932147571
p,36,44.06745177007468,49,68.932284364939
d,38,16.094517359115766,55,63.908307808292676
m,12,4.332445507071481,16,29.020338241648723
b,38,15.848941930247463,47,98.76114064190801
w,22,13.254130867697533,86,81.65977236806316
q,20,46.56886172528337,13,62.48390594018709
q,24,15.92437600964458,99,72.42129416492581
l,30,2.3228320727008422,72,38.06786134430927
x,66,19.768629174780273,74,60.85464768583929
m,17,95.7441138473372,31,29.53193968661022
q,48,80.2212747568008,87,48.61674789727801
b,58,4.903912511178865,89,83.08099847470683
b,52,40.48745937365103,64,65.78669761322628
j,90,16.976336287953497,29,3.3889607702322744
u,51,21.704951749632574,32,84.98250494872761
e,91,29.526034910047848,79,55.44599324060731
y,37,35.270682634996675,37,2.332585246150265
t,11,98.56694111786439,76,8.171098929185405
j,77,40.368127671083066,97,89.39376530724498
k,23,13.282112628041832,9,50.44544702621238
t,95,88.43696463471792,13,61.362583644346316
a,30,20.760231073434444,84,34.133089754464976
g,72,72.72447468424646,62,29.542780825897673
u,24,42.189599726556196,11,3.093223589399108
g,24,44.38094109592118,83,42.02752478243333
a,8,9.945551491614168,62,36.24742338233441
b,24,86.19925641636067,60,11.828223415823281
q,92,90.14378602932133,68,41.42047781641717
u,61,95.958590050855,2,51.59932379631249
o,36,77.03508325353364,4,61.114135341542855
t,12,36.46502219302358,90,49.080883255846416
u,40,75.1107979598487,6,53.099995960712135
k,97,5.086593235368886,46,77.81789254095915
x,38,74.13274984837753,77,34.444742389720005
h,23,53.48945700216541,40,91.60159565106137
b,44,90.17488266985501,39,5.686681300311491
n,30,14.20221885789923,76,97.92902990295264
v,74,88.75771900241774,69,2.472138709015992
w,33,68.19659576275662,26,13.817324041544076
o,39,32.4350267745833,55,96.01752407818267
e,25,16.428953471551853,26,56.27555984710303
c,2,73.61270242443632,1,41.053559328228395
b,9,96.51709922698278,3,97.50554460189666
w,51,84.44748894498562,66,60.42573638193435
x,90,52.60116874085996,69,85.32382393202327
q,5,26.67914396836788,15,28.839451819403205
h,99,55.48289241246336,88,57.1814525240668
c,10,76.98153069648649,97,52.19725720780455
d,88,67.48469730040838,4,36.43722862448917
d,50,50.94552123501921,47,4.215491176945896
h,37,5.446365823813704,11,92.75915744813842
m,25,8.790805477922802,59,59.450707002896195
a,57,2.004901233788403,20,2.27283022472744
y,2,78.7192029743378,53,9.580053973082547
i,16,75.03903827590325,60,5.14043920529269
o,44,13.626207300493576,36,7.629790364662892
b,1,63.85208396154124,76,97.8238198412591
f,74,19.093076858273594,48,91.6955246757136
y,54,99.7744357649215,84,12.679963005543005
b,10,36.78190731516787,86,35.527989263117036
t,42,52.445528515188364,88,49.85231846595526
q,67,49.23122053435832,9,29.35595856745531
r,5,68.75092762394858,61,69.65879527803048
y,9,59.373555125634816,49,31.453380175543167
j,61,9.12910989533252,92,92.34027061516716
t,4,32.52444181078615,10,60.27206034711375
n,38,13.168819026638845,57,63.809336027639915
s,58,77.0978007559192,63,72.87879719607973
n,98,37.4960459561415,31,30.938959210243823
a,20,47.74724658350852,11,41.420936510324424
o,60,87.6133704105715,88,47.28043462162952
m,68,81.48614446264469,17,50.00205277611587
f,3,27.057164207931162,33,80.49880285613567
f,56,34.07393841067909,8,98.3861353108598
c,22,94.35840496558666,90,46.471742861981824
j,60,9.712580482732502,5,93.71701100536974
b,60,66.25533282199166,81,87.12512813268371
y,15,64.41166791976097,0,65.3007955875075
x,14,82.47481815925053,16,46.21562442119571
s,61,90.73976789309339,23,9.362941521054402
z,45,47.67870559821639,88,5.766601613156174
i,28,38.75976850926269,69,89.97136518308477
h,95,21.311453736098873,70,44.05826412879582
r,90,46.53977565803744,55,23.447522791136144
g,7,32.926861206818344,62,2.663239382192406
o,50,35.9010257154032,32,68.15835648396275
j,8,76.40848869366054,92,11.364923773377022
j,46,85.88279462537328,30,71.84689174249516
b,80,46.563031184915694,51,53.035580215664545
l,1,56.42789683560948,83,88.81498396103562
m,40,77.90366707305218,44,44.57930830525939
c,72,57.18005853002908,9,44.8830779289519
o,100,57.52464247839645,11,77.0049388999626
v,91,53.510173358084934,7,58.58772536425163
i,94,78.36193749874647,50,10.11689045011649
n,3,92.27541780774813,97,8.370568085642882
f,96,96.00751136399164,18,15.641692885051983
d,61,1.1893093864932314,30,88.4141414197441
h,59,61.93690942805821,13,70.36161734337584
o,95,50.62267577588019,13,58.946792159513016
x,12,61.626523004272514,63,96.29880487474276
j,8,79.05737372372776,20,98.33828616432177
s,62,90.72956965130223,71,90.78668419518799
z,92,55.54487371851123,41,76.68424596542273
x,57,63.32702692602523,68,51.78977713549152
b,17,84.32162600818249,57,46.05788927858557
o,73,6.933345327150342,96,69.73160406454564
l,39,38.512543904665954,41,74.35759545845063
o,75,65.17093300510763,89,14.98287421269887
l,81,97.74862336450703,46,99.52763228548189
u,74,18.433482114877897,3,8.403629718800765
u,41,99.29515467943983,35,21.077276608639885
n,63,71.79039000233999,82,94.06800715549998
c,60,0.08204327209178075,69,20.191969856588045
m,99,61.7343828339551,33,92.41280263630597
u,64,8.985196450067534,7,5.393993134435315
g,84,4.617163497093291,18,93.04479977203968
k,0,98.88729222943721,9,11.538370349057281
h,68,38.95398117015287,58,14.579391111064922
p,57,28.592427014503976,61,24.856354140442562
r,81,12.952356958665568,89,50.29593428392495
a,51,18.615897728894804,21,4.723712767622434
z,9,97.37869222800582,70,34.01590332026358
n,71,22.94954982975105,19,82.79199101040744
p,21,61.275694244549605,15,9.560924363415479
f,62,58.17470017764621,33,8.94462131769388
m,5,87.5567516635136,39,62.92739671892823
y,52,49.61413248112891,33,26.387474439067017
o,33,7.168283724845348,24,6.098840788931447
y,85,86.80300361825087,69,94.05735275961435
x,82,50.34161708860344,19,98.18613035445226
p,54,98.08626006297986,24,59.71284592153276
o,25,16.316670541382994,38,81.34092501393617
a,84,51.88261129454184,26,97.56658566147541
n,21,8.401300301405424,36,68.9269339617127
y,6,52.880061158598444,50,48.62797502730955
o,83,6.373262890964271,14,44.68339534091105
t,55,97.94212219421105,13,42.64293426411726
t,68,19.57594950067132,24,63.46524594510443
k,33,57.56192373877791,43,94.34066645674153
m,100,35.13939296787054,18,74.78203107462268
z,23,3.2450503478389403,85,35.14272209972118
c,34,77.44742167453386,45,68.13610286471852
i,77,45.98226193823096,4,56.26719334951471
o,76,6.540462785559886,69,54.40651386128541
r,17,8.981893520242101,52,83.11355963625459
l,32,61.90280129195445,91,88.18282661423218
q,29,50.15825266497653,84,18.500000039029974
i,67,0.7615161640187607,9,67.07581685854628
g,0,39.132692338541,90,61.966709205769966
d,11,88.44236273239675,4,27.16340565633536
x,8,71.23268620515844,34,36.38207089153028
f,64,36.477319520364716,89,13.85213520466172
z,66,24.447263270947506,5,43.359945928244635
g,23,34.050326485634244,83,47.3558143187769
q,4,21.610788449013864,72,34.98309051153069
y,18,59.10884434990492,88,3.2662215235151004
d,55,53.7275112618864,54,89.72166460290559
