J,Z,H,W,X
n,77,67.76278360971097,4,80.42446364099727
h,55,81.46436405842597,36,96.40031274387036
d,82,9.559099826895102,36,24.276550043793733
x,89,36.792041337173444,24,10.2877300292173
b,52,98.20857936485395,16,88.78253358163275
h,83,77.92722644761068,56,22.235516728603887
p,77,10.638721505861826,86,8.724874935640681
u,98,68.8279519039796,47,75.5608846415328
o,51,4.600364550853964,34,93.95820122302626
o,8,38.15580725828471,57,41.8246532999532
p,70,59.55857855609437,4,51.75019290191466
a,94,56.138008548936746,46,13.586804506145578
p,6,54.149046044513724,52,83.30590376827747
z,70,37.16043620001685,92,58.709512376022666
z,9,47.24733399156338,81,44.290538901352775
y,37,72.0081285254097,81,48.57777461437328
a,1,57.15881921691543,83,97.04329765966312
o,78,80.54852075958826,60,39.09882981997848
q,24,34.53413444809822,61,43.27064075200986
e,35,80.50351108190256,4,76.14350784809845
n,76,57.01052513526593,52,1.407719656983275
q,92,64.37325098982033,28,39.16075649505545
t,59,31.01456276773473,60,63.467453013044825
p,37,22.581715996323272,46,54.96171832479785
j,54,69.02465876643242,83,99.28797336084016
t,15,68.15735250718824,19,94.96533834287858
d,32,52.85842835794274,13,58.88158649226115
c,31,41.570855182324564,69,4.8814355596608845
l,1,93.92760168093201,30,60.54755847172799
v,69,86.93004638598126,37,20.555167391248595
y,93,16.392428172851538,47,38.45592920357072
v,26,78.85786462538368,27,99.05703467175488
r,100,91.3521999980596,70,8.041005507150489
w,48,96.12973846488822,83,47.281757701805816
g,2,11.804255948275411,23,19.196751100326882
c,58,84.97819218919807,88,20.711368438292244
b,13,76.77871531439554,81,96.40447476968357
c,82,44.884108305677564,14,51.86996463917166
t,99,70.54005870203659,33,84.92138728500184
x,90,7.021571264261395,87,14.365524302390586
u,31,96.77678816065762,38,50.331832531995126
e,57,66.87774935262418,2,91.11107486541007
e,72,87.40493703412982,8,87.21046790423411
b,97,24.964020562178703,82,5.473129881102778
i,54,34.246969290279154,25,34.89278123685499
w,23,32.43246789796661,35,83.6536953547288
x,50,62.94897051070776,12,43.71712448000882
i,59,11.365659728147492,66,73.44287495196502
u,99,50.502483215458625,17,11.919128078416662
e,47,84.45146271448685,13,70.26467962638729
u,0,81.2407456260722,80,53.8823861094223
f,50,82.30928487063606,82,69.6146114419985
o,0,96.59326342929508,84,34.12146846472295
e,29,55.10703302486871,80,10.650371102519262
g,6,63.95952056396089,2,58.357946208937236
q,88,8.554255930267619,25,23.214571549306275
x,9,62.37565794345213,79,24.354599164483137
q,44,31.698468775767164,88,34.63123884332885
c,13,90.36944923002213,10,31.61115259123619
y,87,91.13602657313292,27,94.58680227866273
m,87,6.858481551722173,62,88.20319056244182
d,65,6.19268243905966,20,83.39235901207371
m,76,54.54812558220158,60,99.83245466501415
l,81,9.151393552610266,25,62.11386861320921
j,65,85.86152377532694,26,52.583240257054584
c,1,42.66068903345439,25,76.89518785608675
j,87,51.09824531415561,55,0.5052540908510483
n,98,52.09359897953196,15,34.780128162323464
s,5,55.10952036783855,32,53.52233888647323
o,28,29.27355000265527,87,26.453495260124992
d,61,79.09688578888876,73,55.29648845316083
u,29,43.6529529471158,40,16.935712289270434
j,19,90.77509284659584,37,7.672839486729288
e,91,79.64736264791807,20,33.849270251389676
w,88,38.31228820641922,52,20.2412310681793
l,65,92.95394608086634,1,22.9700526742771
x,56,91.26196529194385,76,27.153469169054535
k,15,44.25591710057856,54,64.60782483562869
v,39,13.319392019589493,10,72.895204814745
o,68,32.08635824661014,70,36.74242757349791
q,81,38.28272067050178,48,29.959315316605917
m,74,29.66786055126933,73,48.42686584765264
g,15,21.50794965405748,99,34.27778105977609
f,91,1.5867908364950778,18,23.079657678197563
u,15,7.768117453676404,32,90.49232500005466
i,56,49.880001274185325,78,23.93139455341928
i,3,19.429003573586733,47,88.38484808119473
u,14,67.42611142183935,47,84.48997611948825
r,19,83.03287637596722,80,42.765047287032566
l,59,29.655427730556905,56,72.19921952285519
s,54,89.81941355741058,63,49.451231435718526
x,71,90.15376107303122,48,99.44168330005006
u,31,77.18627593336527,25,23.96853098174133
t,2,32.09129010323518,84,95.40705917365409
r,45,80.26730847966898,44,12.813293353708154
m,2,88.23894104313766,28,22.8844135241844
i,94,73.82947706568116,91,61.08585269174325
v,22,73.16493537877614,35,27.53022192329826
t,17,78.61665507027641,36,18.897266272940637
y,45,56.2200321015055,33,80.10497364676594
y,62,42.66940599057567,86,40.95745469256925
m,83,14.915166737879659,35,72.60812937538448
u,89,84.04468314007943,89,92.57655546523175
y,48,11.138257905547079,68,92.07623867207757
r,38,64.78761872457301,71,43.294576287612706
k,90,23.564544835896484,78,52.999573947142466
i,53,37.21041700077259,99,10.82819737785189
a,32,42.679189467705704,16,30.061102994668854
n,57,66.7354745181181,23,22.77845178703737
a,75,54.614370300978244,25,83.77397345477573
t,38,63.791182989203676,65,89.08775394206019
h,13,99.4822065368921,49,74.73000518606774
y,69,78.60199238723533,48,39.631012220913554
e,10,97.56071694703074,11,18.076088039087914
l,5,41.25637501140468,63,46.25502353178776
m,93,89.24570262470716,66,19.93667335015836
t,1,18.04296737641289,55,74.45816835554886
y,15,47.958194322590145,72,57.927173606959116
v,92,51.27653285590337,93,65.71949747547941
x,82,93.17616645695715,92,68.04130059230283
k,18,21.111216817414924,59,97.74658836642666
d,76,41.744175479439164,26,66.39262887599077
m,37,69.50241779059111,5,43.786219112374845
n,41,91.0235893470152,22,33.32201307649348
v,75,67.013561111832,67,10.336909197569788
e,30,46.93239304648146,61,18.010353092328636
p,20,72.67731238958142,84,55.516803256348254
l,44,66.29175642104832,38,40.925412553843664
m,6,71.39574917474107,16,22.880995592175346
u,42,79.40463152737934,74,32.20166326657905
n,4,71.2794594619231,78,31.054913023766662
v,45,72.75313875819633,62,52.95897028085247
c,73,9.086555787032557,46,40.39466210519153
u,51,79.41060443073374,97,54.28342970656376
j,36,63.20276335435072,11,80.26306443116083
h,37,33.14812149134506,30,51.841539307092
x,92,91.17757962874558,98,78.67942122738192
q,40,29.96242119701895,22,94.213128926894
p,38,79.06307759053745,16,59.25696440795994
j,86,21.908458431222677,75,50.55893194345988
z,37,70.5285939410915,35,22.29055686038146
m,14,25.919015001282087,24,85.85957187517477
z,0,62.8107478734871,26,59.985362503352356
h,6,2.4236831508362755,42,90.72914796379004
t,50,81.61708366947259,96,68.21765271869798
x,66,43.13884809398532,21,32.38157196653795
k,63,66.45539548269102,3,72.97173379978929
o,32,74.41790024044172,77,48.508140682312906
h,39,77.93186830576911,80,21.58842176111141
d,48,19.311020425049087,86,41.08875674340624
x,33,57.83602763520622,31,56.233235547187434
f,31,69.19733502684903,76,0.8839412579164541
x,50,61.934722974787505,5,16.539002444296457
r,96,99.72143681227296,89,89.38936502316616
c,45,46.12111796076873,57,9.26783095934962
u,40,29.14658290263439,100,74.36571665119394
d,38,41.32551114064813,18,55.64243868807832
r,44,59.27818678933853,28,36.84538090752061
h,43,71.99506994387818,85,82.67073016976157
l,70,58.59958093269396,8,59.76995498356976
m,65,75.32362364501198,20,14.141485868953762
i,77,7.8965107241932735,32,71.06628059642543
s,56,90.6467417138227,1,34.90748441142001
l,76,91.73963956618366,98,79.35594013593486
i,66,80.12645592634767,12,75.5323221488819
v,29,88.56638973763641,79,85.95614535105187
b,59,20.028244475984025,31,75.54866329327172
f,65,80.79897927770324,78,1.9795708330663353
q,25,89.48187748045258,13,95.94726975432289
r,36,71.98607716094084,94,26.80326490071098
o,64,74.08315359744118,96,96.7912203452016
q,76,65.66367374102326,10,25.25687150158702
f,59,45.20991578542455,75,1.358585210365404
f,11,67.70516176808931,77,89.9523216781823
s,31,66.51407909689107,53,58.387255895464016
s,39,61.26443770608972,91,66.4513878374542
b,31,79.97538636900524,7,18.471288631119144
q,52,52.088808228822316,78,74.20719520527051
k,30,87.90196814822714,77,18.26781854640316
g,89,72.32067134322317,87,79.2063371796723
o,49,27.27681779495579,99,70.3397810028632
h,46,41.39904359279274,28,88.96692543599116
a,51,7.511295260438667,38,4.866370875836534
d,25,28.350927686288074,67,0.5765410323179232
f,85,6.540187797205521,56,52.90163424673712
e,95,17.9876136791695,58,48.740073984717405
g,66,57.834930672026275,100,26.81987429839583
x,18,66.32307012473676,72,90.3030119709338
v,73,33.63295905194498,19,51.75138620049603
b,37,92.7956762323923,88,48.90339000186346
q,11,15.642907647381321,100,92.88650862890196
h,94,6.067952434324619,32,47.60776633703235
s,31,90.7376028613041,75,85.10578701185382
u,89,24.3956877880537,86,49.45072816851949
w,58,54.578883501877364,30,91.77942652251578
g,62,16.136128096800405,77,41.06073744113231
j,89,12.169849570799629,29,74.96268462386152
f,63,36.37902657424288,17,36.57011703865357
p,80,3.7433999859325606,31,43.065071059628
g,97,6.198554211457086,27,82.40058298440633
e,40,13.940869782335753,32,60.91825901240021
a,89,69.33822322132171,85,95.1042379162131
o,29,71.53513827795923,23,4.434632182917242
n,33,8.243514996928791,67,26.786437482294335
g,32,58.11209967992592,8,40.99568696738187
j,80,86.10526924092605,22,45.72493352894984
m,26,14.201966474217098,91,48.811393171808305
g,80,42.335292360982834,7,60.92712408228659
z,8,51.712449133475126,71,39.865798342114864
m,37,57.805014155642596,76,90.68115923334763
n,49,79.21701612204214,96,5.076601428481742
v,39,96.92541689686989,74,54.8172130662405
s,99,7.595133351081795,17,11.106229790899814
l,37,85.13558988796822,76,68.60897052227418
t,7,79.68950897147072,8,46.0311930519593
p,79,96.67229872866484,99,75.8552359744134
i,28,62.21943338317387,58,37.234482553541504
w,61,13.419093096426039,15,24.83931921964002
d,68,38.78048423232373,9,77.4307441158028
u,35,36.66667235834748,95,87.20776254387576
t,47,11.861167505421498,28,85.50960622657905
w,23,85.68011842838835,96,7.813755148620394
a,47,17.732966446999587,57,97.99601784388072
o,84,75.25467048304402,53,15.08205054520233
b,71,16.551500621530778,5,3.198911869102583
k,25,99.78743619700741,76,17.70257662899237
e,49,69.47906891695051,15,66.00686752467584
c,82,5.095639500678539,38,33.137127658198175
a,48,29.913574353616347,60,25.48636628373252
j,3,75.42359166570436,33,97.43492247266924
q,13,16.891018419746096,23,88.41240765654554
c,80,13.915087503642997,24,29.879081833107403
m,49,68.61875352993752,0,46.061337997365
k,26,44.99812948476243,87,44.215217686208995
u,93,13.042431088422003,54,53.57585634198134
r,88,54.96364933532012,97,72.28395095031618
z,83,22.94017048713206,38,59.59167873244754
f,15,76.21849318283383,97,64.57622331532042
c,64,5.5473203100929735,42,34.2520196755833
e,63,0.19277837999619463,97,86.5075400308817
k,54,86.97998802042048,55,25.476626366276435
v,58,10.097616306317036,20,31.827122857171286
e,89,36.34224229843923,24,46.404169973576714
c,32,56.31711568310481,10,11.59706031629577
k,74,11.502421366433403,6,72.06693141516024
p,7,96.0143587594706,13,15.19561693213316
m,74,44.66933678710143,10,50.72845396943306
y,51,19.112118773868648,91,14.484105381195933
a,100,23.72040830797757,43,70.69886315431863
t,98,25.86776835854633,59,33.08437440373635
f,78,50.32299867619612,13,57.316982870879016
i,5,23.271291665067228,87,54.723014322648424
p,8,52.625463234909816,12,66.73836889144457
b,19,82.40940825325656,57,40.39326541268081
z,83,31.062705202489692,50,91.50314344575361
k,77,83.20775122619993,38,22.208880930299312
z,40,90.88555739447473,88,7.9922203023213285
m,72,42.046554516038256,5,88.28638092439263
c,68,6.383999341860003,22,64.91545225443652
m,24,16.801791773898746,63,39.28424031982818
r,94,69.9124534195684,37,19.376288808402908
o,1,51.277396940313935,78,96.7262715070513
s,0,66.1573724353921,98,29.41368470322545
q,21,27.085094660174704,78,72.73595630335144
a,57,90.77211265371939,77,27.27927183139093
o,34,85.99572396441026,39,58.43570497850106
u,3,45.23781906514569,43,16.850491982081916
a,65,47.92359917584768,16,9.10727052768231
n,76,19.18312250428087,91,49.944797064915626
n,88,57.47543017491659,57,39.78633516991572
z,14,23.81390361576137,24,87.04811575213019
k,45,98.36964073174002,13,68.56744325827553
n,46,1.1914332870427202,70,61.01840965156471
a,87,85.7565217855274,62,70.13372485042551
w,47,41.335658555155305,42,13.700840671318183
w,56,13.692038907823278,94,4.175932087903245
r,94,57.61578271012723,67,61.500414486562285
s,8,77.88467397203979,56,21.28020380578023
d,4,79.0837045892979,67,64.95213213144247
k,14,80.35464330949186,81,80.37946582254379
p,75,60.26147045755085,46,18.88111193706066
v,94,16.194697005053914,49,1.1207657856664888
w,3,71.86046106668812,29,73.44156787684717
d,76,21.4523637619902,14,12.935904631261296
r,12,58.248528453078585,18,43.539858511316
u,34,46.29278811067115,91,21.272261677880643
b,89,70.17537294730715,13,21.75466020011989
z,7,25.746048269110965,63,84.80229139485202
q,15,21.472838739672483,33,60.892985575186145
o,10,86.7051701006747,10,91.62086794340665
t,84,71.43158044082068,23,43.09647588667649
h,20,58.85665519569774,12,59.37481278519964
n,52,27.13629343190783,98,32.33583657945256
a,22,65.01391872444195,35,98.72368359845146
f,19,8.11862572268549,88,34.91793316159498
e,4,67.91739824874874,1,8.045965766365025
l,15,56.19565911894644,40,32.027878167818315
u,52,12.680016567384412,44,43.234747174879786
i,82,23.277197660429227,98,35.69654556027648
z,94,39.11151634394049,86,14.89135906104645
u,24,84.3599473265701,37,31.539222803458223
t,65,36.13626770842385,34,18.39309649667792
i,36,73.22697469781396,91,40.324354615937075
w,50,84.3820338498179,39,61.65671750778146
y,79,68.65802151449702,99,49.51957404131208
h,38,92.86866783834702,31,61.684667403589835
n,61,33.627191519161585,21,63.38309344263045
i,57,10.312577851897743,56,67.74937218775109
x,19,95.36933776004672,92,24.662705604823675
b,35,96.03503974733903,22,13.471823438018337
r,0,54.825411837256866,24,72.14524140005733
d,37,26.19316928112222,42,90.18071347427794
z,23,9.329081384305082,64,81.07080897846171
r,14,13.05187483524195,21,85.23359029636427
r,71,40.61572229196238,42,35.00422125720356
o,66,94.8398056676507,20,58.989388648209406
l,42,5.11648360563165,85,62.25807988597125
w,90,34.792182495930476,76,32.9404714684178
n,55,12.473395273765531,50,75.73051261890197
e,29,78.95129390807338,79,75.53905499662716
n,81,96.87472671042023,36,14.253439262735657
o,6,36.44027929281083,85,65.82895086616587
x,4,34.069047276985096,36,76.55602864774
n,69,52.0897714313172,7,38.281844955079556
d,100,34.010951909653365,95,76.22325150889124
h,76,61.028903759214735,49,78.00237718691535
p,45,93.46020042325655,21,84.95374439382218
j,92,16.77561227063923,30,30.8910932785291
i,70,81.50138708658827,94,10.710375997246102
a,66,11.484854481290018,92,1.562636902740655
x,50,37.70774798565108,15,48.95290968650941
c,75,50.139504037964954,17,78.33585767180922
u,84,3.2672734411161253,35,77.38058743153401
q,73,63.66250715855373,91,78.68158573675449
w,100,49.620016451962016,97,76.56563223545693
x,3,20.532848274702676,76,80.1178666676195
s,35,35.381793669334606,97,32.309858600812106
l,65,85.7520531336148,24,44.14649256972327
d,52,39.127098702871365,73,97.19410792334708
r,16,17.516406422193064,49,15.872740097732462
w,25,19.548981553684364,47,34.64622017502459
o,99,80.52726926874942,48,6.769661537121186
f,53,96.25941961008628,67,12.549963518509099
x,51,61.242339456265825,21,15.55815649829777
p,64,9.144779908556144,94,28.27834927294184
x,30,67.38409056991105,8,85.73546606510625
o,38,58.020131313607614,65,38.89228811837482
i,53,45.36202185407735,59,74.98908536850854
e,59,5.547299183519538,100,99.37520108213675
r,6,18.98175239483576,28,32.48911711873258
v,0,83.4608962628291,37,51.75061423843346
k,27,69.54878622176436,14,35.05508049513125
z,50,8.279611501617723,48,43.25643737670114
t,24,64.80068040689278,60,43.77139390224192
m,13,89.51970739182299,43,45.35702509261393
d,45,40.50995782297417,17,12.598962549345217
e,1,3.8495108915387544,68,20.780133778579845
x,74,46.40148974584377,36,25.999071083748483
h,74,62.64620191456763,57,44.56667611205262
z,59,12.14924059764516,15,50.73994830508243
s,43,88.78687483407501,53,91.4936265200304
e,97,33.791786354521435,2,74.12989155611169
t,43,32.75619287478555,18,70.01443412123518
e,33,0.1657043549993631,39,48.68685702771515
d,71,37.548022416631156,88,10.84869796820106
n,18,11.825279052127968,91,15.721367367125605
h,17,22.34278420194834,26,28.6619565754056
i,57,29.190816796480757,95,38.58488023888375
g,56,20.655752640285073,59,2.581216354327609
m,0,4.6240703295234775,25,15.559368992405032
s,27,77.67248000586162,85,1.529511578467524
i,27,55.182708780792865,74,31.568954859206965
a,28,70.4269045611093,35,17.609488016529028
t,37,10.556315461495402,80,7.141802300152166
l,0,25.609009974467924,20,99.22445629570863
c,86,48.27748397705546,6,41.68952429099352
q,19,59.18636066599506,45,88.55538629266827
s,58,65.15385309593513,97,3.9892386535488877
h,52,25.80694614609983,27,88.34331708523881
s,20,97.01451210683967,6,96.44188919480756
s,8,62.90939546093915,94,99.6630977557636
h,28,78.66368976907971,43,11.787336801165472
b,40,42.20190961016428,25,92.441208224035
v,51,88.84641084333414,91,58.87547322422916
x,27,18.49062775565554,0,40.52226766080707
